Date Occurred,Description,Latitude,Longitude,Category,Dataset
9/13/14 0:00,Burglary-Force Non-Resd,34.036375,-118.4769722,Burglary,Crime
9/12/14 0:00,Public Intoxication,33.99926389,-118.4808472,Street Nuissance,Crime
9/12/14 0:00,Larceny - From Vehicle,34.0065,-118.4899722,Larceny,Crime
9/12/14 0:00,Burglary-Force Resd,34.00816667,-118.4640278,Burglary,Crime
9/12/14 0:00,Possess Burglary Tool,34.01002778,-118.4801806,Burglary,Crime
9/12/14 0:00,Larceny - From Building,34.01073611,-118.4846528,Larceny,Crime
9/12/14 0:00,Public Intoxication,34.01104167,-118.4944444,Street Nuissance,Crime
9/12/14 0:00,Carry/Poss Weapon,34.01141667,-118.4845417,Weapon,Crime
9/12/14 0:00,Public Intoxication,34.01306945,-118.4838611,Street Nuissance,Crime
9/12/14 0:00,Public Intoxication,34.01356944,-118.4954167,Street Nuissance,Crime
9/12/14 0:00,Sex Offenses - Other,34.01430556,-118.4636111,Sex Offense,Crime
9/12/14 0:00,Larceny - Shoplift,34.01497222,-118.4952917,Larceny,Crime
9/12/14 0:00,Vandalism,34.01511111,-118.4658194,Street Nuissance,Crime
9/12/14 0:00,Larceny - Bicycle,34.01755556,-118.4937083,Larceny,Crime
9/12/14 0:00,Vandalism,34.01802778,-118.4915278,Street Nuissance,Crime
9/12/14 0:00,Burglay-Unlaw Entry Non-Resd,34.01841667,-118.4974861,Burglary,Crime
9/12/14 0:00,Larceny - From Building,34.01879167,-118.4905833,Larceny,Crime
9/12/14 0:00,Simple Assault,34.01902778,-118.4590278,Assault,Crime
9/12/14 0:00,GTA - Passenger Car,34.02054167,-118.4573056,GTA,Crime
9/12/14 0:00,Larceny - Bicycle,34.0225,-118.5022778,Larceny,Crime
9/12/14 0:00,Larceny - Other,34.02638889,-118.4893056,Larceny,Crime
9/12/14 0:00,Simple Assault,34.02638889,-118.4893056,Assault,Crime
9/12/14 0:00,Vagrancy,34.02644444,-118.5161944,Street Nuissance,Crime
9/12/14 0:00,Vandalism,34.03018056,-118.4758333,Street Nuissance,Crime
9/12/14 0:00,Larceny - Other,34.03529167,-118.4766389,Larceny,Crime
9/12/14 0:00,Larceny - From Vehicle,34.03668056,-118.5069028,Larceny,Crime
9/12/14 0:00,Burglay-Unlaw Entry-Resd,34.04141667,-118.4819583,Burglary,Crime
9/11/14 0:00,Larceny - Other,34.0073889,-118.4944861,Larceny,Crime
9/11/14 0:00,Larceny - Other,34.01011111,-118.4964722,Larceny,Crime
9/11/14 0:00,Sex Offenses - Other,34.01134722,-118.4892361,Sex Offense,Crime
9/11/14 0:00,Vandalism,34.012,-118.4969028,Street Nuissance,Crime
9/11/14 0:00,Carry/Poss Weapon,34.01261111,-118.4823194,Weapon,Crime
9/11/14 0:00,Public Intoxication,34.01306945,-118.4838611,Street Nuissance,Crime
9/11/14 0:00,Public Intoxication,34.01306945,-118.4838611,Street Nuissance,Crime
9/11/14 0:00,Public Intoxication,34.01372222,-118.4828194,Street Nuissance,Crime
9/11/14 0:00,Larceny - Pickpocket,34.01406944,-118.4947917,Larceny,Crime
9/11/14 0:00,Vandalism,34.01541667,-118.4995556,Street Nuissance,Crime
9/11/14 0:00,Vandalism,34.01556944,-118.4831389,Street Nuissance,Crime
9/11/14 0:00,Trespass/Illegal Entry,34.01706945,-118.4959167,Burglary,Crime
9/11/14 0:00,Vandalism,34.01809722,-118.4995278,Street Nuissance,Crime
9/11/14 0:00,Public Intoxication,34.01908333,-118.4918194,Street Nuissance,Crime
9/11/14 0:00,Vandalism,34.02054167,-118.4573056,Street Nuissance,Crime
9/11/14 0:00,Public Intoxication,34.02075,-118.4735417,Street Nuissance,Crime
9/11/14 0:00,Burglary-Force Non-Resd,34.02265278,-118.4493472,Burglary,Crime
9/11/14 0:00,Public Intoxication,34.02301389,-118.4918194,Street Nuissance,Crime
9/11/14 0:00,Vandalism,34.02404167,-118.5003889,Street Nuissance,Crime
9/11/14 0:00,Larceny - From Building,34.02719444,-118.5012917,Larceny,Crime
9/11/14 0:00,Agg Assault - Othr Wpn,34.02788889,-118.4745417,Assault,Crime
9/11/14 0:00,Simple Assault,34.03102778,-118.4965694,Assault,Crime
9/11/14 0:00,Larceny - Vehicle Parts/Acc,34.041,-118.4842778,Larceny,Crime
9/11/14 0:00,Burglary-Force Resd,34.04373611,-118.4865,Burglary,Crime
9/10/14 0:00,Public Intoxication,33.99926389,-118.4808472,Street Nuissance,Crime
9/10/14 0:00,Simple Assault,34.00252778,-118.4841111,Assault,Crime
9/10/14 0:00,Narco Possess-Synthetic,34.00827778,-118.4932778,Narcotics,Crime
9/10/14 0:00,Larceny - From Building,34.01001389,-118.4907222,Larceny,Crime
9/10/14 0:00,Narco Possess-Synthetic,34.01116667,-118.4627361,Narcotics,Crime
9/10/14 0:00,GTA - Passenger Car,34.01269444,-118.4622222,GTA,Crime
9/10/14 0:00,Larceny - Shoplift,34.01306945,-118.4838611,Larceny,Crime
9/10/14 0:00,Vandalism,34.01366667,-118.4803194,Street Nuissance,Crime
9/10/14 0:00,Simple Assault,34.01372222,-118.4828194,Assault,Crime
9/10/14 0:00,Trespass/Illegal Entry,34.01573611,-118.4943611,Burglary,Crime
9/10/14 0:00,Public Intoxication,34.01658333,-118.4916667,Street Nuissance,Crime
9/10/14 0:00,Simple Assault,34.01798611,-118.4572917,Assault,Crime
9/10/14 0:00,Narco Possess-Marijuana,34.01908333,-118.4918194,Narcotics,Crime
9/10/14 0:00,Arson-Motor Vehicle,34.02004167,-118.4699861,Arson,Crime
9/10/14 0:00,Larceny - From Vehicle,34.02069445,-118.4690278,Larceny,Crime
9/10/14 0:00,GTA - Passenger Car,34.02090278,-118.4911944,GTA,Crime
9/10/14 0:00,Agg Assault - Hands,34.02608333,-118.4609167,Assault,Crime
9/10/14 0:00,Simple Assault,34.02611111,-118.471125,Assault,Crime
9/10/14 0:00,Larceny - Vehicle Parts/Acc,34.02844445,-118.4981667,Larceny,Crime
9/10/14 0:00,Public Intoxication,34.03397222,-118.4750833,Street Nuissance,Crime
9/9/14 0:00,Public Intoxication,34.00595833,-118.4898333,Street Nuissance,Crime
9/9/14 0:00,Public Intoxication,34.00827778,-118.4932778,Street Nuissance,Crime
9/9/14 0:00,Agg Assault - Othr Wpn,34.00894445,-118.492,Assault,Crime
9/9/14 0:00,Vandalism,34.01236111,-118.484875,Street Nuissance,Crime
9/9/14 0:00,Simple Assault,34.01418056,-118.4851528,Assault,Crime
9/9/14 0:00,Larceny - From Vehicle,34.01490278,-118.4604861,Larceny,Crime
9/9/14 0:00,Larceny - From Building,34.01879167,-118.4905833,Larceny,Crime
9/9/14 0:00,Public Intoxication,34.02223611,-118.49275,Street Nuissance,Crime
9/9/14 0:00,Public Intoxication,34.02252778,-118.468125,Street Nuissance,Crime
9/9/14 0:00,Trespass/Illegal Entry,34.02641667,-118.50225,Burglary,Crime
9/9/14 0:00,Larceny - Bicycle,34.03161111,-118.4731528,Larceny,Crime
9/9/14 0:00,Larceny - From Building,34.032625,-118.4735,Larceny,Crime
9/9/14 0:00,Larceny - From Vehicle,34.03408333,-118.4814861,Larceny,Crime
9/9/14 0:00,Burglay-Unlaw Entry-Resd,34.03655556,-118.4984583,Burglary,Crime
9/8/14 0:00,Agg Assault - Knife,34.00008333,-118.4775694,Assault,Crime
9/8/14 0:00,Larceny - From Vehicle,34.00252778,-118.4841111,Larceny,Crime
9/8/14 0:00,Public Intoxication,34.00520833,-118.4869444,Street Nuissance,Crime
9/8/14 0:00,Recv/Poss Stolen Property,34.00861111,-118.4773056,Robbery,Crime
9/8/14 0:00,Possess Drug Paraphernalia,34.01208333,-118.4956389,Narcotics,Crime
9/8/14 0:00,Larceny - Other,34.01306945,-118.4838611,Larceny,Crime
9/8/14 0:00,Larceny - Shoplift,34.01333333,-118.4924722,Larceny,Crime
9/8/14 0:00,Larceny - Shoplift,34.01497222,-118.4952917,Larceny,Crime
9/8/14 0:00,Public Intoxication,34.01802778,-118.4915278,Street Nuissance,Crime
9/8/14 0:00,Narco Possess-Unspecified Drug,34.01813889,-118.4897778,Narcotics,Crime
9/8/14 0:00,Larceny - From Vehicle,34.01890278,-118.5049722,Larceny,Crime
9/8/14 0:00,Larceny - From Vehicle,34.01890278,-118.5049722,Larceny,Crime
9/8/14 0:00,Burglay-Unlaw Entry-Resd,34.02069444,-118.5029028,Burglary,Crime
9/8/14 0:00,Vandalism,34.02076389,-118.4525,Street Nuissance,Crime
9/8/14 0:00,Carry/Poss Weapon,34.02086111,-118.4994306,Weapon,Crime
9/8/14 0:00,Simple Assault,34.02129167,-118.4842778,Assault,Crime
9/8/14 0:00,Burglay-Unlaw Entry-Resd,34.02179167,-118.4576389,Burglary,Crime
9/8/14 0:00,Larceny - Other,34.02326389,-118.5013333,Larceny,Crime
9/8/14 0:00,Larceny - Bicycle,34.02433333,-118.5016389,Larceny,Crime
9/8/14 0:00,Burglay-Unlaw Entry-Resd,34.02652778,-118.4940833,Burglary,Crime
9/8/14 0:00,Simple Assault,34.031125,-118.4976111,Assault,Crime
9/7/14 0:00,Larceny - Bicycle,34.001,-118.4814444,Larceny,Crime
9/7/14 0:00,Public Intoxication,34.01009722,-118.4948333,Street Nuissance,Crime
9/7/14 0:00,Agg Assault - Othr Wpn,34.012,-118.4969028,Assault,Crime
9/7/14 0:00,Simple Assault,34.01208333,-118.4956389,Assault,Crime
9/7/14 0:00,Simple Assault,34.01213889,-118.4652222,Assault,Crime
9/7/14 0:00,Larceny - Shoplift,34.01406944,-118.4947917,Larceny,Crime
9/7/14 0:00,Public Intoxication,34.01419445,-118.49625,Street Nuissance,Crime
9/7/14 0:00,Simple Assault,34.01441667,-118.4817778,Assault,Crime
9/7/14 0:00,Larceny - From Building,34.01631945,-118.4968611,Larceny,Crime
9/7/14 0:00,Public Intoxication,34.01631945,-118.4968611,Street Nuissance,Crime
9/7/14 0:00,Larceny - From Vehicle,34.01902778,-118.5000417,Larceny,Crime
9/7/14 0:00,Burglary Attempt - Resd,34.02194444,-118.4555833,Burglary,Crime
9/7/14 0:00,Public Intoxication,34.02290278,-118.4629861,Street Nuissance,Crime
9/7/14 0:00,Public Intoxication,34.03533333,-118.47825,Street Nuissance,Crime
9/7/14 0:00,Larceny - From Vehicle,34.03673611,-118.4814583,Larceny,Crime
9/6/14 0:00,Public Intoxication,34.00925,-118.4943194,Street Nuissance,Crime
9/6/14 0:00,Larceny - From Vehicle,34.00931944,-118.46475,Larceny,Crime
9/6/14 0:00,Larceny - Other,34.01011111,-118.4964722,Larceny,Crime
9/6/14 0:00,Public Intoxication,34.01054167,-118.4953194,Street Nuissance,Crime
9/6/14 0:00,Agg Assault - Othr Wpn,34.01765278,-118.4984306,Assault,Crime
9/6/14 0:00,Simple Assault,34.01856944,-118.4989444,Assault,Crime
9/6/14 0:00,Vandalism,34.02169445,-118.4736944,Street Nuissance,Crime
9/6/14 0:00,Vandalism,34.02236111,-118.4640417,Street Nuissance,Crime
9/6/14 0:00,Larceny - From Vehicle,34.02345833,-118.497875,Larceny,Crime
9/6/14 0:00,Larceny - From Building,34.02611111,-118.471125,Larceny,Crime
9/6/14 0:00,Larceny - From Vehicle,34.02713889,-118.4883611,Larceny,Crime
9/6/14 0:00,Vandalism,34.03865278,-118.4741528,Street Nuissance,Crime
9/5/14 0:00,Agg Assault - Hands,33.99952778,-118.4810833,Assault,Crime
9/5/14 0:00,Simple Assault,34.00011111,-118.4826944,Assault,Crime
9/5/14 0:00,Larceny - From Vehicle,34.009,-118.4881389,Larceny,Crime
9/5/14 0:00,Larceny - Pickpocket,34.01141667,-118.4845417,Larceny,Crime
9/5/14 0:00,Larceny - From Building,34.01497222,-118.4952917,Larceny,Crime
9/5/14 0:00,Sex Offenses - Other,34.01631945,-118.4968611,Sex Offense,Crime
9/5/14 0:00,Vandalism,34.01647222,-118.4814167,Street Nuissance,Crime
9/5/14 0:00,Vandalism,34.01718056,-118.4831389,Street Nuissance,Crime
9/5/14 0:00,Vandalism,34.01718056,-118.4831389,Street Nuissance,Crime
9/5/14 0:00,Larceny - Other,34.01765278,-118.4984306,Larceny,Crime
9/5/14 0:00,Larceny - From Building,34.01830556,-118.4927639,Larceny,Crime
9/5/14 0:00,Simple Assault,34.023625,-118.4682083,Assault,Crime
9/5/14 0:00,GTA - Passenger Car,34.02522222,-118.4907222,GTA,Crime
9/5/14 0:00,GTA - Other Vehicle,34.02608333,-118.4609167,GTA,Crime
9/5/14 0:00,Simple Assault,34.02611111,-118.471125,Assault,Crime
9/5/14 0:00,Public Intoxication,34.02813889,-118.4904444,Street Nuissance,Crime
9/5/14 0:00,Simple Assault,34.02922222,-118.4594306,Assault,Crime
9/5/14 0:00,Simple Assault,34.02973611,-118.5116806,Assault,Crime
9/5/14 0:00,Larceny - Shoplift,34.03020833,-118.4845694,Larceny,Crime
9/5/14 0:00,Larceny - From Vehicle,34.03475,-118.4806944,Larceny,Crime
9/5/14 0:00,Larceny - From Vehicle,34.03488889,-118.4706806,Larceny,Crime
9/5/14 0:00,Larceny - From Vehicle,34.03515278,-118.4720139,Larceny,Crime
9/5/14 0:00,Burglary-Force Non-Resd,34.03786111,-118.475125,Burglary,Crime
9/5/14 0:00,Larceny - Vehicle Parts/Acc,34.04130556,-118.4763333,Larceny,Crime
9/4/14 0:00,Vandalism,34.00238889,-118.4709306,Street Nuissance,Crime
9/4/14 0:00,Recv/Poss Stolen Property,34.00322222,-118.4807361,Robbery,Crime
9/4/14 0:00,Larceny - From Building,34.00644444,-118.4908194,Larceny,Crime
9/4/14 0:00,Vandalism,34.01236111,-118.484875,Street Nuissance,Crime
9/4/14 0:00,Larceny - From Building,34.01525,-118.4965556,Larceny,Crime
9/4/14 0:00,Public Intoxication,34.01830556,-118.4927639,Street Nuissance,Crime
9/4/14 0:00,GTA - Recovery,34.01859722,-118.4940278,GTA,Crime
9/4/14 0:00,Robbery Strongarm-Street/Hwy,34.02181944,-118.4820417,Robbery,Crime
9/4/14 0:00,Larceny - Bicycle,34.02284722,-118.4953056,Larceny,Crime
9/4/14 0:00,Larceny - Vehicle Parts/Acc,34.02359722,-118.4700139,Larceny,Crime
9/4/14 0:00,Larceny - From Vehicle,34.02473611,-118.4864583,Larceny,Crime
9/4/14 0:00,Simple Assault,34.02473611,-118.4864583,Assault,Crime
9/4/14 0:00,Burglary-Force Non-Resd,34.02844445,-118.4981667,Burglary,Crime
9/4/14 0:00,Larceny - From Building,34.03261111,-118.4751389,Larceny,Crime
9/4/14 0:00,Public Intoxication,34.03261111,-118.4751389,Street Nuissance,Crime
9/4/14 0:00,Simple Assault,34.03529167,-118.4766389,Assault,Crime
9/3/14 0:00,Robbery Strongarm-Street/Hwy,33.99765279,-118.4850833,Robbery,Crime
9/3/14 0:00,Possess Burglary Tool,34.00327778,-118.4823611,Burglary,Crime
9/3/14 0:00,Public Intoxication,34.00595833,-118.4898333,Street Nuissance,Crime
9/3/14 0:00,Public Intoxication,34.00926389,-118.48775,Street Nuissance,Crime
9/3/14 0:00,Larceny - From Vehicle,34.01306945,-118.4838611,Larceny,Crime
9/3/14 0:00,Larceny - Other,34.01323611,-118.4981944,Larceny,Crime
9/3/14 0:00,Larceny - Other,34.01323611,-118.4981944,Larceny,Crime
9/3/14 0:00,Larceny - From Building,34.01369445,-118.4883056,Larceny,Crime
9/3/14 0:00,Robbery-Knife-Street/Hwy,34.01369445,-118.4883056,Robbery,Crime
9/3/14 0:00,Simple Assault,34.01369445,-118.4883056,Assault,Crime
9/3/14 0:00,Burglary-Force Non-Resd,34.01418056,-118.4851528,Burglary,Crime
9/3/14 0:00,Vandalism,34.01441667,-118.4789306,Street Nuissance,Crime
9/3/14 0:00,Simple Assault,34.02252778,-118.4669028,Assault,Crime
9/3/14 0:00,Vandalism,34.02316667,-118.4965972,Street Nuissance,Crime
9/3/14 0:00,Sex Offenses - Other,34.02611111,-118.471125,Sex Offense,Crime
9/3/14 0:00,Simple Assault,34.02729167,-118.4931389,Assault,Crime
9/2/14 0:00,Vandalism,34.00356944,-118.4718194,Street Nuissance,Crime
9/2/14 0:00,Burglay-Unlaw Entry-Resd,34.00523611,-118.4729583,Burglary,Crime
9/2/14 0:00,Larceny - From Vehicle,34.00523611,-118.4729583,Larceny,Crime
9/2/14 0:00,Possess Drug Paraphernalia,34.00583333,-118.4748472,Narcotics,Crime
9/2/14 0:00,Narco Possess-Synthetic,34.00805556,-118.47775,Narcotics,Crime
9/2/14 0:00,Simple Assault,34.00852778,-118.4869167,Assault,Crime
9/2/14 0:00,Vagrancy,34.01011111,-118.4964722,Street Nuissance,Crime
9/2/14 0:00,Vagrancy,34.01011111,-118.4964722,Street Nuissance,Crime
9/2/14 0:00,Larceny - From Vehicle,34.012,-118.4969028,Larceny,Crime
9/2/14 0:00,Public Intoxication,34.01227778,-118.4829444,Street Nuissance,Crime
9/2/14 0:00,Larceny - From Building,34.01333333,-118.4924722,Larceny,Crime
9/2/14 0:00,Burglary-Force Non-Resd,34.01418056,-118.4851528,Burglary,Crime
9/2/14 0:00,Simple Assault,34.01555556,-118.4767778,Assault,Crime
9/2/14 0:00,Public Intoxication,34.01601389,-118.4955972,Street Nuissance,Crime
9/2/14 0:00,Agg Assault - Knife,34.01755556,-118.4937083,Assault,Crime
9/2/14 0:00,Robbery-Strongarm-Other Loc,34.02120833,-118.4713056,Robbery,Crime
9/2/14 0:00,Simple Assault,34.02233333,-118.8208333,Assault,Crime
9/2/14 0:00,GTA - Passenger Car,34.02263889,-118.4858472,GTA,Crime
9/2/14 0:00,Larceny - From Vehicle,34.02340278,-118.4849028,Larceny,Crime
9/2/14 0:00,GTA - Recovery,34.02359722,-118.4700139,GTA,Crime
9/2/14 0:00,Larceny - Other,34.02445833,-118.4657361,Larceny,Crime
9/2/14 0:00,GTA - Passenger Car,34.02491667,-118.4976944,GTA,Crime
9/2/14 0:00,Trespass/Illegal Entry,34.02556945,-118.4985,Burglary,Crime
9/2/14 0:00,Larceny - From Vehicle,34.03136111,-118.4783056,Larceny,Crime
9/2/14 0:00,Vandalism,34.03408333,-118.4814861,Street Nuissance,Crime
9/1/14 0:00,Narco Possess-Synthetic,34.00627778,-118.46575,Narcotics,Crime
9/1/14 0:00,Public Intoxication,34.00775,-118.4686389,Street Nuissance,Crime
9/1/14 0:00,Vandalism,34.00983333,-118.4560833,Street Nuissance,Crime
9/1/14 0:00,Robbery Strongarm-Street/Hwy,34.01002778,-118.4801806,Robbery,Crime
9/1/14 0:00,Larceny - From Vehicle,34.01141667,-118.4685833,Larceny,Crime
9/1/14 0:00,Vandalism,34.01369445,-118.4883056,Street Nuissance,Crime
9/1/14 0:00,Larceny - Shoplift,34.01394444,-118.4940833,Larceny,Crime
9/1/14 0:00,Simple Assault,34.01591667,-118.4608611,Assault,Crime
9/1/14 0:00,Vandalism,34.01658333,-118.4916667,Street Nuissance,Crime
9/1/14 0:00,Burglay-Unlaw Entry Non-Resd,34.01779167,-118.4999028,Burglary,Crime
9/1/14 0:00,Burglary-Force Non-Resd,34.01786111,-118.4624583,Burglary,Crime
9/1/14 0:00,Vandalism,34.01855556,-118.5022639,Street Nuissance,Crime
9/1/14 0:00,Simple Assault,34.02004167,-118.4699861,Assault,Crime
9/1/14 0:00,GTA - Recovery,34.02230556,-118.471625,GTA,Crime
9/1/14 0:00,Larceny - Shoplift,34.02255556,-118.4940417,Larceny,Crime
9/1/14 0:00,Larceny - Other,34.02388889,-118.4826944,Larceny,Crime
9/1/14 0:00,Vandalism,34.02427778,-118.4636111,Street Nuissance,Crime
9/1/14 0:00,Sex Offenses - Other,34.02611111,-118.471125,Sex Offense,Crime
9/1/14 0:00,Public Intoxication,34.02713889,-118.4883611,Street Nuissance,Crime
9/1/14 0:00,Sex Offenses - Other,34.02808333,-118.4839306,Sex Offense,Crime
9/1/14 0:00,Larceny - Other,34.03020833,-118.4845694,Larceny,Crime
9/1/14 0:00,Larceny - Other,34.03065278,-118.4624167,Larceny,Crime
9/1/14 0:00,Simple Assault,34.03198611,-118.4710694,Assault,Crime
9/1/14 0:00,Larceny - From Vehicle,34.032625,-118.4735,Larceny,Crime
9/1/14 0:00,Simple Assault,34.03529167,-118.4766389,Assault,Crime
9/1/14 0:00,Larceny - Vehicle Parts/Acc,34.04393056,-118.4933194,Larceny,Crime
8/31/14 0:00,Burglay-Unlaw Entry-Resd,33.999375,-118.4768611,Burglary,Crime
8/31/14 0:00,Larceny - Bicycle,34.00241668,-118.489625,Larceny,Crime
8/31/14 0:00,Carry/Poss Weapon,34.00527778,-118.4896389,Weapon,Crime
8/31/14 0:00,Simple Assault,34.007125,-118.4908333,Assault,Crime
8/31/14 0:00,Public Intoxication,34.00933333,-118.4974167,Street Nuissance,Crime
8/31/14 0:00,Larceny - Purse-snatch,34.01016667,-118.4934306,Larceny,Crime
8/31/14 0:00,Public Intoxication,34.01190278,-118.4825139,Street Nuissance,Crime
8/31/14 0:00,GTA - Recovery,34.012,-118.4969028,GTA,Crime
8/31/14 0:00,Vandalism,34.01261111,-118.4602917,Street Nuissance,Crime
8/31/14 0:00,Simple Assault,34.01573611,-118.4943611,Assault,Crime
8/31/14 0:00,Larceny - Pickpocket,34.01631945,-118.4968611,Larceny,Crime
8/31/14 0:00,Larceny - Bicycle,34.0165,-118.4934167,Larceny,Crime
8/31/14 0:00,Larceny - From Vehicle,34.01736111,-118.4907222,Larceny,Crime
8/31/14 0:00,Vandalism,34.01801389,-118.4795278,Street Nuissance,Crime
8/31/14 0:00,Public Intoxication,34.01813889,-118.4897778,Street Nuissance,Crime
8/31/14 0:00,Narco Possess-Synthetic,34.01966667,-118.4878889,Narcotics,Crime
8/31/14 0:00,Sex Offenses - Other,34.02219444,-118.5074722,Sex Offense,Crime
8/31/14 0:00,Public Intoxication,34.02444444,-118.4852083,Street Nuissance,Crime
8/31/14 0:00,Agg Assault - Othr Wpn,34.02522222,-118.4907222,Assault,Crime
8/31/14 0:00,Larceny - Shoplift,34.02638889,-118.4893056,Larceny,Crime
8/31/14 0:00,Vandalism,34.02719444,-118.5012917,Street Nuissance,Crime
8/31/14 0:00,Public Intoxication,34.02813889,-118.4904444,Street Nuissance,Crime
8/30/14 0:00,Public Intoxication,33.99765279,-118.4850833,Street Nuissance,Crime
8/30/14 0:00,Narco Sales-Synthetic,34.00011111,-118.4826944,Narcotics,Crime
8/30/14 0:00,Simple Assault,34.00327778,-118.4823611,Assault,Crime
8/30/14 0:00,Vandalism,34.00927778,-118.4780556,Street Nuissance,Crime
8/30/14 0:00,Larceny - Other,34.01011111,-118.4964722,Larceny,Crime
8/30/14 0:00,Narco Possess-Synthetic,34.01044444,-118.4702222,Narcotics,Crime
8/30/14 0:00,Public Intoxication,34.01076389,-118.4856111,Street Nuissance,Crime
8/30/14 0:00,Public Intoxication,34.01419445,-118.49625,Street Nuissance,Crime
8/30/14 0:00,Public Intoxication,34.01497222,-118.4952917,Street Nuissance,Crime
8/30/14 0:00,Simple Assault,34.01631945,-118.4968611,Assault,Crime
8/30/14 0:00,Public Intoxication,34.01640278,-118.4859306,Street Nuissance,Crime
8/30/14 0:00,Vandalism,34.01938889,-118.4765278,Street Nuissance,Crime
8/30/14 0:00,Public Intoxication,34.02101389,-118.4959167,Street Nuissance,Crime
8/30/14 0:00,Vandalism,34.02252778,-118.468125,Street Nuissance,Crime
8/30/14 0:00,Public Intoxication,34.02284722,-118.4953056,Street Nuissance,Crime
8/30/14 0:00,Vandalism,34.02698611,-118.4788611,Street Nuissance,Crime
8/30/14 0:00,Simple Assault,34.02844445,-118.4981667,Assault,Crime
8/30/14 0:00,Simple Assault,34.03020833,-118.4845694,Assault,Crime
8/30/14 0:00,Agg Assault - Hands,34.03711111,-118.4695833,Assault,Crime
8/29/14 0:00,Larceny - From Vehicle,34.00034722,-118.4807778,Larceny,Crime
8/29/14 0:00,Larceny - From Building,34.01286111,-118.466125,Larceny,Crime
8/29/14 0:00,Sex Offenses - Other,34.01286111,-118.4946944,Sex Offense,Crime
8/29/14 0:00,Larceny - Shoplift,34.01333333,-118.4924722,Larceny,Crime
8/29/14 0:00,Larceny - From Building,34.01497222,-118.4952917,Larceny,Crime
8/29/14 0:00,Simple Assault,34.01593056,-118.4908889,Assault,Crime
8/29/14 0:00,Narco Sales-Marijuana,34.01631945,-118.4968611,Narcotics,Crime
8/29/14 0:00,Larceny - Other,34.01879167,-118.4905833,Larceny,Crime
8/29/14 0:00,Larceny - Shoplift,34.01879167,-118.4905833,Larceny,Crime
8/29/14 0:00,Larceny - From Vehicle,34.02004167,-118.4699861,Larceny,Crime
8/29/14 0:00,Burglary-Force Non-Resd,34.02025,-118.496875,Burglary,Crime
8/29/14 0:00,Larceny - Bicycle,34.02384722,-118.5038333,Larceny,Crime
8/29/14 0:00,Arson-All Others,34.02445833,-118.4657361,Arson,Crime
8/29/14 0:00,Simple Assault,34.02780556,-118.4730972,Assault,Crime
8/29/14 0:00,Vandalism,34.02872222,-118.4994167,Street Nuissance,Crime
8/29/14 0:00,Public Intoxication,34.03040278,-118.4810833,Street Nuissance,Crime
8/29/14 0:00,Larceny - Shoplift,34.04083333,-118.4714722,Larceny,Crime
8/28/14 0:00,GTA - Passenger Car,33.999375,-118.4819583,GTA,Crime
8/28/14 0:00,Larceny - From Vehicle,34.001,-118.4814444,Larceny,Crime
8/28/14 0:00,Larceny - Other,34.00161111,-118.4831944,Larceny,Crime
8/28/14 0:00,Simple Assault,34.00593056,-118.4820278,Assault,Crime
8/28/14 0:00,Simple Assault,34.00691667,-118.4763333,Assault,Crime
8/28/14 0:00,Burglary-Force Non-Resd,34.00698611,-118.4900972,Burglary,Crime
8/28/14 0:00,Public Intoxication,34.00933333,-118.4974167,Street Nuissance,Crime
8/28/14 0:00,Simple Assault,34.00933333,-118.4974167,Assault,Crime
8/28/14 0:00,Simple Assault,34.01002778,-118.4801806,Assault,Crime
8/28/14 0:00,Larceny - Shoplift,34.01333333,-118.4924722,Larceny,Crime
8/28/14 0:00,Larceny - Other,34.01475,-118.4987778,Larceny,Crime
8/28/14 0:00,Larceny - From Building,34.01554167,-118.4978056,Larceny,Crime
8/28/14 0:00,Public Intoxication,34.016375,-118.4678056,Street Nuissance,Crime
8/28/14 0:00,Larceny - From Building,34.01825,-118.5009861,Larceny,Crime
8/28/14 0:00,Simple Assault,34.01908333,-118.4918194,Assault,Crime
8/28/14 0:00,Larceny - From Building,34.01933333,-118.4513611,Larceny,Crime
8/28/14 0:00,Larceny - Vehicle Parts/Acc,34.02252778,-118.4669028,Larceny,Crime
8/28/14 0:00,Larceny - Bicycle,34.03161111,-118.4731528,Larceny,Crime
8/28/14 0:00,Vandalism,34.03894445,-118.5012361,Street Nuissance,Crime
8/27/14 0:00,Larceny - From Building,33.99830556,-118.4804028,Larceny,Crime
8/27/14 0:00,Robbery-Othr Wpn-Residential,33.998375,-118.4809583,Robbery,Crime
8/27/14 0:00,Public Intoxication,34.00676389,-118.4885139,Street Nuissance,Crime
8/27/14 0:00,Simple Assault,34.0073889,-118.4944861,Assault,Crime
8/27/14 0:00,Larceny - From Building,34.01286111,-118.4946944,Larceny,Crime
8/27/14 0:00,Larceny - Other,34.01497222,-118.4952917,Larceny,Crime
8/27/14 0:00,Larceny - From Vehicle,34.01554167,-118.4978056,Larceny,Crime
8/27/14 0:00,Carry/Poss Weapon,34.01745833,-118.4890139,Weapon,Crime
8/27/14 0:00,Narco Possess-Marijuana,34.01933333,-118.4513611,Narcotics,Crime
8/27/14 0:00,Simple Assault,34.02013889,-118.4921389,Assault,Crime
8/27/14 0:00,Trespass/Illegal Entry,34.02031945,-118.4886667,Burglary,Crime
8/27/14 0:00,Vandalism,34.02575,-118.4586667,Street Nuissance,Crime
